JD	Magnitude	Uncertainty	HQuncertainty	Band	Observer Code	Comment Code(s)	Comp Star 1	Comp Star 2	Charts	Comments	Transfomed	Airmass	Validation Flag	Cmag	Kmag	HJD	Star Name	Observer Affiliation	Measurement Method	Grouping Method	ADS Reference	Digitizer	Credit
2454651.46700	13.1			Vis.	PYG		127-4		aavso 0897				Z				MARK 421		STD				
2454656.458	13.1			Vis.	PYG	Y	127-4		AAVSO 0897	0	0		Z				MARK 421		STD				
2454658.476	13.0			Vis.	PYG		127-3		AAVSO 0897				Z				MARK 421		STD				
2454660.432	13.2			Vis.	PYG		135+3		AAVSO 0897				Z				MARK 421		STD				
2454667.41	13.4			Vis.	PYG	B	135+1		AAVSO 0897	0			Z				MARK 421		STD				
2454668.437	13.4			Vis.	PYG	B	135+1		AAVSO 0897				Z				MARK 421		STD				
2454670.421	13.3			Vis.	PYG		135+2		AAVSO 0897				Z				MARK 421		STD				
2454673.69897	13.26	0.07		V	HJA		133	143	080510		0		Z	13.310	14.350		MRK 421		STD				
2454685.35972	12.98	0.01		CV	KSF	K	E	F	243.01		0		Z	13.52	14.35		MRK 421		STD				
2454744.66319	12.6			Vis.	WKL		12.7		030901				Z				MRK 421		STD				
2454757.63889	12.9			Vis.	WKL		12.7		030901				Z				MRK 421		STD				
2454763.65625	12.7			Vis.	WKL		12.7	13.5	030901				Z				MRK 421		STD				
2454765.66319	12.7			Vis.	WKL		12.7		030901				Z				MRK 421		STD				
2454773.90556	12.95	0.04		V	KSF	K	E	F	243.01		0	2.397	Z	13.52	14.35		MRK 421		STD				
2454775.61111	13.0			Vis.	WKL		12.7	13.5	030901				Z				MRK 421		STD				
2454781.70833	12.7			Vis.	WKL		12.7		030901				Z				MRK 421		STD				
2454795.53819	12.7			Vis.	WKL		12.7		030901				Z				MRK 421		STD				
2454804.95347	13.21	0.01		V	KSF	K	E	F	243.01		0	1.142	Z	13.52	14.35		MRK 421		STD				
2454808.68056	13.1			Vis.	WKL		13.5	12.7	030901				Z				MRK 421		STD				
2454822.8	12.7			Green-Vis.	NDQ						0		Z				MRK 421		STD				
2454823.45139	12.7			Vis.	WKL		12.7		030901				Z				MRK 421		STD				
2454829.68056	12.9			Vis.	WKL		12.7	13.5	030901				Z				MRK 421		STD				
2454829.97083	13.19	0.01		V	KSF	K	E	F	243.01		0	1.006	Z	13.52	14.35		MRK 421		STD				
2454834.566	13.0			Vis.	PYG		127-3		AAVSO 0897				Z				MARK 421		STD				
2454845.474	13.3			Vis.	PYG	BU	135+3		AAVSO 0897				Z				MARK 421		STD				
2454847.37847	12.7			Vis.	WKL		12.7		030901				Z				MRK 421		STD				
2454856.45208	12.6			Vis.	OJR		123		AAVSO				Z				MARK 421		STD				
2454858.38194	13.1			Vis.	WKL		12.7	13.5	030901				Z				MRK 421		STD				
2454858.440	13.2			Vis.	PYG	U	135+3		AAVSO 0897				Z				MARK 421		STD				
2454861.40972	13.3			Vis.	WKL		13.5	12.7	030901				Z				MRK 421		STD				
2454865.40278	13.1			Vis.	WKL		12.7	13.5	030901				Z				MRK 421		STD				
2454869.441	13.1			Vis.	PYG	B	127-4		AAVSO 0897				Z				MARK 421		STD				
2454875.34375	13.3			Vis.	OJR		135		AAVSO				Z				MRK 421		STD				
2454876.35486	13.4			Vis.	OJR		134		AAVSO				Z				MRK 421		STD				
2454878.42014	13.2			Vis.	OJR		134		AAVSO				Z				MRK 421		STD				
2454880.30556	13.1			Vis.	WKL		12.7	13.5	030901				Z				MRK 421		STD				
2454883.99861	13.19	0.03		V	KSF	K	E	F	243.01		0	1.464	Z	13.52	14.35		MRK 421		STD				
2454888.38889	12.9			Vis.	WKL		12.7		030901				Z				MRK 421		STD				
2454888.590	13.1			Vis.	PYG		127-4		AAVSO 0897				Z				MARK 421		STD				
2454891.37153	13.3			Vis.	WKL		13.5	12.7	030901				Z				MRK 421		STD				
2454892.549954	13.082	0.0094		V	BCP		ENSEMBLE	144	1294PW	REDUCED KMAG= 14.427	0	1.027	Z				MRK 421		STD				
2454892.599	13.2			Vis.	PYG		135+3		AAVSO 0897				Z				MARK 421		STD				
2454896.551	13.3			Vis.	PYG	B	135+2		AAVSO 0897				Z				MARK 421		STD				
2454898.33681	13.1			Vis.	WKL		12.7		030901				Z				MRK 421		STD				
2454899.424	13.2			Vis.	PYG	B	135+3		AAVSO 0897				Z				MARK 421		STD				
2454901.376	13.3			Vis.	PYG	B	135+2		AAVSO 0897				Z				MARK 421		STD				
2454904.34722	13.2			Vis.	OJR		134		AAVSO				Z				MRK 421		STD				
2454904.68955	12.81	0.01		R	BXS		ENSEMBLE		041217	CMP:15.20 14.04 15.24	0	1.004	Z				MRK 421		STD				
2454908.30903	12.9			Vis.	WKL		12.7	13.5	030901				Z				MRK 421		STD				
2454909.497894	12.979	0.0092		V	BCP		ENSEMBLE	144	1294PW	REDUCED KMAG= 14.397	0	1.025	Z				MRK 421		STD				
2454910.35347	13.0			Vis.	OJR		134		AAVSO				Z				MRK 421		STD				
2454911.4975	12.983	0.0085		V	BCP		ENSEMBLE	144	1294PW	REDUCED KMAG= 14.397	0	1.026	Z				MRK 421		STD				
2454912.31250	12.7			Vis.	WKL		12.7		030901				Z				MRK 421		STD				
2454912.33472	13.0			Vis.	OJR		134		AAVSO				Z				MRK 421		STD				
2454915.64600	12.88	0.01		CV	RMU		Ensemble		USNOa2		0		Z				MRK 421		STD				
2454917.34514	13.0			Vis.	OJR		134		AAVSO				Z				MRK 421		STD				
2454917.7153	13.1			Vis.	TDB		133	127	E03				Z				MARK 421		STD				
2454919.35069	12.7			Vis.	WKL		12.7		030901				Z				MRK 421		STD				
2454920.476	13.3			Vis.	PYG		135+2		AAVSO 0897				Z				MARK 421		STD				
2454930.435	13.0			Vis.	PYG	B	135+3		AAVSO 0897				Z				MARK 421		STD				
2454932.32639	12.9			Vis.	WKL		12.7	13.5	030901				Z				MRK 421		STD				
2454933.56900	12.84	0.01		CV	RMU		Ensemble		USNOa2		0		Z				MRK 421		STD				
2454934.36111	13.2			Vis.	OJR		135		AAVSO				Z				MRK 421		STD				
2454935.382	12.8			Vis.	HUR	0 	C-1		TA810726	0=20	0		Z				Mark 421		STD				
2454935.478	13.2			Vis.	PYG		135+2		AAVSO 0897				Z				MARK 421		STD				
2454936.4326	12.9			Vis.	KWO		129	133	030901	na	0		Z				MARK 421		STD				
2454938.75000	13.1			Vis.	AAP		128	133	080425				Z				MARK 421		STD				
2454939.469	13.1			Vis.	PYG		135+4		AAVSO 0897				Z				MARK 421		STD				
2454939.6840	12.8			Vis.	KRB		127	133	PE1996				Z				MRK 421		STD				
2454939.76806	12.99	0.01		V	KSF	K	E	F	243.01		0	1.107	Z	13.52	14.35		MRK 421		STD				
2454940.383	12.8			Vis.	HUR	0 	C-1		TA810726	0=20	0		Z				Mark 421		STD				
2454941.35764	12.9			Vis.	WKL		12.7		030901				Z				MRK 421		STD				
2454941.432	13.1			Vis.	PYG		135+4		AAVSO 0897				Z				MARK 421		STD				
2454941.76042	13.0			Vis.	AAP		128	133	1157chs				Z				MARK 421		STD				
2454942.378	12.9			Vis.	HUR	0 	C-2		TA810726	0=20	0		Z				Mark 421		STD				
2454942.38472	13.2			Vis.	OJR		135		AAVSO				Z				MRK 421		STD				
2454942.481	13.0			Vis.	PYG		127-3		AAVSO 0897				Z				MARK 421		STD				
2454943.423	13.1			Vis.	PYG		135+4		AAVSO 0897				Z				MARK 421		STD				
2454943.59400	12.86	0.01		CV	RMU		Ensemble		USNOa2		0		Z				MRK 421		STD				
2454944.58100	12.89	0.01		CV	RMU		Ensemble		USNOa2		0		Z				MRK 421		STD				
2454944.84444	12.94	0.01		V	KSF	K	E	F	243.01		0	1.600	Z	13.52	14.35		MRK 421		STD				
2454945.570509	13.056	0.032		V	HDF		ENSEMBLE	000-BBR-955	1180BU		1	1.111	Z		15.586		MRK 421		STD				
2454946.35417	13.1			Vis.	WKL		12.7	13.5	030901				Z				MRK 421		STD				
2454947.497	13.1			Vis.	PYG		127-4		AAVSO 0897				Z				MARK 421		STD				
2454948.388	12.9			Vis.	HUR	U	C-2		TA810726	0=20	0		Z				Mark 421		STD				
2454948.433	13.0			Vis.	PYG		127(3)V(4)135		AAVSO 0897				Z				MARK 421		STD				
2454948.77083	13.1			Vis.	AAP		128	133	1157chs				Z				MARK 421		STD				
2454949.399	12.7			Vis.	HUR	0 	V=C		TA810726	0=20	0		Z				Mark 421		STD				
2454949.76667	13.1			Vis.	AAP		128	133	1157chs				Z				MARK 421		STD				
2454950.50700	12.90	0.01		CV	RMU		Ensemble		USNOa2		0		Z				MRK 421		STD				
2454950.66389	13.275	0.043		V	HJA		144	127	1223ben		1		Z	14.373	12.680		MRK 421		STD				
2454950.66806	13.639	0.047		B	HJA		144	127	1223ben		1		Z	15.019	13.470		MRK 421		STD				
2454950.74514	13.1			Vis.	AAP		128	133	1157chs				Z				MARK 421		STD				
2454952.75347	13.1			Vis.	AAP		128	133	1157chs				Z				MARK 421		STD				
2454953.40278	13.2			Vis.	OJR		135		AAVSO				Z				MRK 421		STD				
2454953.432	13.1			Vis.	PYG	B	127-4		AAVSO 0897				Z				MARK 421		STD				
2454953.52800	12.97	0.01		CV	RMU		Ensemble		USNOa2		0		Z				MRK 421		STD				
2454954.43611	13.24	0.01		CV	KSF	K	E	F	243.01		0		Z	13.52	14.35		MRK 421		STD				
2454954.52800	13.01	0.01		CV	RMU		Ensemble		USNOa2		0		Z				MRK 421		STD				
2454958.52300	13.08	0.01		CV	RMU		Ensemble		USNOa2		0		Z				MRK 421		STD				
2454962.52400	12.87	0.01		CV	RMU		Ensemble		USNOa2		0		Z				MRK 421		STD				
2454962.6893	13.215	0.036		V	HJA		144	127	1231AAW		1		Z	14.373	12.680		MRK 421		STD	1			
2454962.6926	13.627	0.048		B	HJA		144	127	1231AAW		1		Z	15.019	13.470		MRK 421		STD	1			
2454964.440	13.2			Vis.	PYG		135+3		AAVSO 0897				Z				MARK 421		STD				
2454967.69306	13.413	0.036		B	HJA		144	127	1223ben		1		Z	15.019	13.470		MRK 421		STD				
2454967.69653	13.026	0.036		V	HJA		144	127	1223ben		1		Z	14.373	12.680		MRK 421		STD				
2454968.36111	13.1			Vis.	WKL		12.7	13.5	030901				Z				MRK 421		STD				
2454968.6750	12.5			Vis.	KRB		118	127	PE1996				Z				MRK 421		STD				
2454969.6795	13.412	0.070		B	HJA		144	127	1231AAW		1		Z	15.019	13.470		MRK 421		STD	1			
2454969.6832	12.928	0.036		V	HJA		144	127	1231AAW		1		Z	14.373	12.680		MRK 421		STD	1			
2454970.483	13.2			Vis.	PYG	U	135+3		AAVSO 0897				Z				MARK 421		STD				
2454971.460	13.0			Vis.	PYG		127-3		AAVSO 0897				Z				MARK 421		STD				
2454974.419	12.7			Vis.	HUR	0 	V=C		TA810726	0=20	0		Z				Mark 421		STD				
2454974.43542	12.89	0.04		CV	KSF	K	E	F	243.01		0		Z	13.52	14.35		MRK 421		STD				
2454975.470	13.1			Vis.	PYG		135+4		AAVSO 0897				Z				MARK 421		STD				
2454976.38472	13.2			Vis.	OJR		135		AAVSO				Z				MRK 421		STD				
2454976.469	13.1			Vis.	PYG		135+4		AAVSO 0897				Z				MARK 421		STD				
2454977.42400	12.62	0.01		CV	RMU		Ensemble		USNOa2		0		Z				MRK 421		STD				
2454978.427	12.6			Vis.	HUR	0 	C+1		TA810726	0=20	0		Z				Mark 421		STD				
2454978.6797	13.004	0.024		V	HJA		127	133	1231AAW		1		Z	12.680	13.310		MRK 421		STD	1			
2454978.6869	13.300	0.024		B	HJA		127	133	1231AAW		1		Z	13.470	14.500		MRK 421		STD	1			
2454980.40347	13.2			Vis.	OJR		135		AAVSO				Z				MRK 421		STD				
2454980.45900	12.76	0.01		CV	RMU		Ensemble		USNOa2		0		Z				MRK 421		STD				
2454980.501	13.0			Vis.	PYG		127-3		AAVSO 0897				Z				MARK 421		STD				
2454981.42100	12.60	0.01		CV	RMU		Ensemble		USNOa2		0		Z				MRK 421		STD				
2454981.461	13.0			Vis.	PYG		127-3		AAVSO 0897				Z				MARK 421		STD				
2454983.436	12.64	0.01		CV	RMU		Ensemble		USNOa2		0		Z				MRK 421		STD				
2454983.474	12.8			Vis.	PYG		127-1		AAVSO 0897				Z				MARK 421		STD				
2454983.6389	12.9			Vis.	TDB		127	133	E03				Z				MARK 421		STD				
2454984.40800	12.70	0.01		CV	RMU		Ensemble		USNOa2		0		Z				MRK 421		STD				
2454984.469	13.0			Vis.	PYG	B	127-3		AAVSO 0897				Z				MARK 421		STD				
2454985.42900	12.78	0.01		CV	RMU		Ensemble		USNOa2		0		Z				MRK 421		STD				
2454994.476	13.0			Vis.	PYG		127-3		AAVSO 0897				Z				MARK 421		STD				
2454998.458	13.1			Vis.	PYG		127-4		AAVSO 0897				Z				MARK 421		STD				
2454999.442	12.7			Vis.	HUR	B	V=C		TA810726	0 	0		Z				Mark 421		STD				
2454999.456	13.1			Vis.	PYG		127-4		AAVSO 0897				Z				MARK 421		STD				
2455000.446	13.1			Vis.	PYG		127-4		AAVSO 0897				Z				MARK 421		STD				
2455001.6928	13.166	0.053		V	HJA		127	144	1264AQL		1		Z	12.680	14.373		MRK 421		STD	1			
2455001.6967	13.429	0.043		B	HJA		127	144	1264AQL		1		Z	13.470	15.019		MRK 421		STD	1			
2455003.446	12.6			Vis.	HUR	B	B(3)v(1)C		TA810726	0 	0		Z				Mark 421		STD				
2455004.44900	12.82	0.01		CV	RMU		Ensemble		USNOa2		0		Z				MRK 421		STD				
2455005.447	13.1			Vis.	PYG		127-4		AAVSO 0897				Z				MARK 421		STD				
2455006.451	12.7			Vis.	HUR	B	V=C		TA810726	0 	0		Z				Mark 421		STD				
2455007.39500	12.56	0.01		CV	RMU		Ensemble		USNOa2		0		Z				MRK 421		STD				
2455008.475	13.1			Vis.	PYG		127-4		AAVSO 0897				Z				MARK 421		STD				
2455008.6907	12.950	0.070		V	HJA		127	144	1264AQL		1		Z	12.680	14.373		MRK 421		STD	1			
2455008.6946	13.184	0.070		B	HJA		127	144	1264AQL		1		Z	13.470	15.019		MRK 421		STD	1			
2455010.39600	12.56	0.01		CV	RMU		Ensemble		USNOa2		0		Z				MRK 421		STD				
2455011.42083	12.77	0.03		CV	KSF	K	E	F	243.01		0		Z	13.52	14.35		MRK 421		STD				
2455012.444	13.2			Vis.	PYG	U	135+3		AAVSO 0897				Z				MARK 421		STD				
2455015.38300	12.78	0.01		CV	RMU		Ensemble		USNOa2		0		Z				MRK 421		STD				
2455016.39300	12.80	0.01		CV	RMU		Ensemble		USNOa2		0		Z				MRK 421		STD				
2455016.446	13.2			Vis.	PYG	B	135+3		AAVSO 0897				Z				MARK 421		STD				
2455021.444	13.3			Vis.	PYG	B	135+2		AAVSO 0897				Z				MARK 421		STD				
2455021.6929	13.365	0.070		V	HJA		127	144	1264AQL		1		Z	12.680	14.373		MRK 421		STD	1			
2455021.6965	13.662	0.070		B	HJA		127	144	1264AQL		1		Z	13.470	15.019		MRK 421		STD	1			
2455025.38800	13.10	0.01		V	RMU		Ensemble		CMC-14		0		Z				MRK 421		STD				
2455025.440	13.1			Vis.	PYG		127-4		AAVSO 0897				Z				MARK 421		STD				
2455025.7266	13.589	0.145		B	HJA		127	133	1264AQL		1		Z	13.470	14.500		MRK 421		STD	1			
2455025.7302	13.489	0.198		V	HJA		127	133	1264AQL		1		Z	12.680	13.310		MRK 421		STD	1			
2455029.37900	13.02	0.01		V	RMU		Ensemble		CMC-14		0		Z				MRK 421		STD				
2455029.39097	13.08	0.03		CV	KSF	K	E	F	243.01		0		Z	13.52	14.35		MRK 421		STD				
2455030.37600	13.12	0.01		V	RMU		Ensemble		CMC-14		0		Z				MRK 421		STD				
2455031.37200	13.06	0.01		V	RMU		Ensemble		CMC-14		0		Z				MRK 421		STD				
2455032.427	13.2			Vis.	PYG		135+3		AAVSO 0897				Z				MARK 421		STD				
2455033.36900	13.15	0.01		V	RMU		Ensemble		CMC-14		0		Z				MRK 421		STD				
2455035.6879	13.271	0.198		V	HJA		127	144	1264AQL		1		Z	12.680	14.373		MRK 421		STD	1			
2455035.6929	13.830	0.145		B	HJA		127	144	1264AQL		1		Z	13.470	15.019		MRK 421		STD	1			
2455041.37361	13.20	0.01		CV	KSF	K	E	F	243.01		0		Z	13.52	14.35		MRK 421		STD				
2455113.66319	13.3			Vis.	WKL		13.5	12.7	030901				Z				MRK 421		STD				
2455117.66667	13.3			Vis.	WKL		13.5	12.7	030901				Z				MRK 421		STD				
2455124.68056	13.3			Vis.	WKL		13.5		030901				Z				MRK 421		STD				
2455132.66319	13.1			Vis.	WKL		12.7	13.5	030901				Z				MRK 421		STD				
2455142.68750	13.1			Vis.	WKL		12.7		030901				Z				MRK 421		STD				
2455142.94653	13.27	0.01		V	KSF	K	E	F	243.01		0	1.520	Z	13.52	14.35		MRK 421		STD				
2455149.67361	13.1			Vis.	WKL		12.7		030901				Z				MRK 421		STD				
2455155.66319	13.1			Vis.	WKL		13.5	12.7	030901				Z				MRK 421		STD				
2455155.67569	13.08	0.03		CV	KSF	K	E	F	243.01		0		Z	13.52	14.35		MRK 421		STD				
2455162.63194	13.2			Vis.	WKL		13.5	12.7	030901				Z				MRK 421		STD				
2455178.97639	13.06	0.01		V	KSF	K	E	F	243.01		0	1.039	Z	13.52	14.35		MRK 421		STD				
2455183.71181	13.0			Vis.	WKL		12.7		030901				Z				MRK 421		STD				
2455186.64583	13.1			Vis.	WKL		12.7		1706ix				Z				MRK 421		STD				
2455186.85347	12.78	0.03		V	KSF	K	E	F	243.01		0	1.406	Z	13.52	14.35		MRK 421		STD				
2455194.44792	12.5			Vis.	WKL		12.7	12.1	030901				Z				MRK 421		STD				
2455212.92431	12.78	0.01		V	KSF	K	E	F	243.01		0	1.005	Z	13.52	14.35		MRK 421		STD				
2455214.95764	12.83	0.01		V	KSF	K	E	F	243.01		0	1.015	Z	13.52	14.35		MRK 421		STD				
2455232.40625	12.7			Vis.	WKL		12.7		030901				Z				MRK 421		STD				
2455234.431	12.9			Vis.	PYG		127-2		AAVSO 0897				Z				MARK 421		STD				
2455234.72706	12.71	0.01		R	BXS		ENSEMBLE		041217	CMP:15.20 14.04 15.24	0	1.032	Z		13.08		MRK 421	AAVSO	STD				
2455237.444	12.9			Vis.	PYG		127-2		AAVSO 0897				Z				MARK 421		STD				
2455240.60615	13.03	0.01		CV	BXS		ENSEMBLE		041217	CMP:14.36 15.57 15.77	0	1.348	Z		13.5		MRK 421	AAVSO	STD				
2455240.60910	12.66	0.01		R	BXS		ENSEMBLE		041217	CMP:15.20 14.04 15.24	0	1.326	Z		13.08		MRK 421	AAVSO	STD				
2455241.7229	12.8			Vis.	KRB		127	128	2036HCX				Z				MRK 421		STD				
2455241.88889	13.10	0.01		V	KSF	K	E	F	243.01		0	1.126	Z	13.52	14.35		MRK 421		STD				
2455245.8184	13.001	0.007		V	DKS		000-BBR-946	000-BBR-968	2036GEX		0		Z	13.310	14.418		MRK 421		STD				
2455246.7792	13.0			Vis.	KRB		128	133	2036HCX				Z				MRK 421		STD				
2455248.42014	13.3			Vis.	WKL		13.5	12.7	030901				Z				MRK 421		STD				
2455249.527	13.1			Vis.	PYG		127-4		AAVSO 0897				Z				MARK 421		STD				
2455252.32292	13.0			Vis.	WKL		12.7		030901				Z				MRK 421		STD				
2455257.449	13.1			Vis.	PYG	B	127-4		AAVSO 0897				Z				MARK 421		STD				
2455258.6764	13.0			Vis.	KRB		128	133	2036HCX				Z				MRK 421		STD				
2455259.33333	13.0			Vis.	WKL		12.7	13.5	030901				Z				MRK 421		STD				
2455260.565	13.0			Vis.	PYG		127-3		AAVSO 0897				Z				MARK 421		STD				
2455262.508	13.0			Vis.	PYG		127-3		AAVSO 0897				Z				MARK 421		STD				
2455263.38194	13.0			Vis.	WKL		12.7	13.5	030901				Z				MRK 421		STD				
2455263.426	12.9			Vis.	PYG		127-2		AAVSO 0897				Z				MARK 421		STD				
2455265.31597	13.1			Vis.	WKL		13.5	12.7	030901				Z				MRK 421		STD				
2455267.37500	13.1			Vis.	WKL		12.7	13.5	030901				Z				MRK 421		STD				
2455270.45	12.9			Vis.	PYG		127-2		AAVSO 0897				Z				MARK 421		STD				
2455275.40625	12.9			Vis.	WKL		12.7		030901				Z				MRK 421		STD				
2455276.85556	12.93	0.06		V	KSF	K	E	F	243.01		0	1.138	Z	13.52	14.35		MRK 421		STD				
2455278.34028	12.7			Vis.	WKL		12.7		030901				Z				MRK 421		STD				
2455278.445	12.8			Vis.	PYG	B	127-1		AAVSO 0897				Z				MARK 421		STD				
2455278.62100	13.09	0.01		V	RMU		Ensemble		CMC-14		0		Z				MRK 421	AAM	STD				
2455288.33681	12.8			Vis.	WKL		12.7		030901				Z				MRK 421		STD				
2455291.403	12.9			Vis.	HUR		C-2		TA810726	0 			Z				Mark 421		STD				
2455291.418	13.1			Vis.	PYG		135+4		AAVSO 0897				Z				MARK 421		STD				
2455291.58900	13.25	0.01		V	RMU		Ensemble		CMC-14		0		Z				MRK 421	AAM	STD				
2455292.58700	13.23	0.01		V	RMU		Ensemble		CMC-14		0		Z				MRK 421	AAM	STD				
2455293.34375	13.1			Vis.	WKL		12.7	13.5	030901				Z				MRK 421		STD				
2455294.58300	13.17	0.01		V	RMU		Ensemble		CMC-14		0		Z				MRK 421	AAM	STD				
2455295.368	12.9			Vis.	HUR		C-2		TA810726	0 			Z				Mark 421		STD				
2455295.57900	13.19	0.01		V	RMU		Ensemble		CMC-14		0		Z				MRK 421	AAM	STD				
2455296.85694	13.24	0.06		V	KSF	K	E	F	243.01		0	1.401	Z	13.52	14.35		MRK 421		STD				
2455297.5000	13.5			Vis.	DAM		135		AAVSO				Z				MARK 421	AAM	STD				
2455299.371	12.9			Vis.	HUR		C-2		TA810726	0 			Z				Mark 421		STD				
2455299.467	13.3			Vis.	PYG	U	135+2		AAVSO 0897				Z				MARK 421		STD				
2455303.35069	13.1			Vis.	WKL		13.5	12.7	030901				Z				MRK 421		STD				
2455303.397	12.9			Vis.	HUR		C-2		TA810726	0 			Z				Mark 421		STD				
2455303.465	13.2			Vis.	PYG	U	135+3		AAVSO 0897				Z				MARK 421		STD				
2455303.520613	13.102	0.0201		V	BCP		ENSEMBLE	144	1294PW	REDUCED KMAG= 14.315	0	1.178	Z				MARK 421	BAA-VSS	STD				
2455304.375	13			Vis.	HUR		C-3		TA810726	0 			Z				Mark 421		STD				
2455304.444	13.2			Vis.	PYG	U	135+3		AAVSO 0897				Z				MARK 421		STD				
2455304.513854	13.058	0.0177		V	BCP		ENSEMBLE	144	1294PW	REDUCED KMAG= 14.391	0	1.167	Z				MARK 421	BAA-VSS	STD				
2455305.513559	13.046	0.0204		V	BCP		ENSEMBLE	144	1294PW	REDUCED KMAG= 14.27	0	1.173	Z				MARK 421	BAA-VSS	STD				
2455306.515226	12.93	0.0154		V	BCP		ENSEMBLE	144	1294PW	REDUCED KMAG= 14.333	0	1.186	Z				MARK 421	BAA-VSS	STD				
2455306.54800	12.94	0.01		V	RMU		Ensemble		CMC-14		0		Z				MRK 421	AAM	STD				
2455306.88264	13.13	0.02		V	KSF	K	E	F	243.01		0	1.955	Z	13.52	14.35		MRK 421		STD				
2455307.444	13.1			Vis.	PYG		127-4		AAVSO 0897				Z				MARK 421		STD				
2455307.513993	12.937	0.0177		V	BCP		ENSEMBLE	144	1294PW	REDUCED KMAG= 14.539	0	1.191	Z				MARK 421	BAA-VSS	STD				
2455307.54000	12.92	0.03		V	RMU		Ensemble		CMC-14		0		Z				MRK 421	AAM	STD				
2455307.74236	13.2			Vis.	AAP		127	134	1157CHS				Z				MARK 421		STD				
2455309.51294	12.987	0.0193		V	BCP		ENSEMBLE	144	1294PW	REDUCED KMAG= 14.202	0	1.205	Z				MARK 421	BAA-VSS	STD				
2455310.49167	13.01	0.04		CV	KSF	K	E	F	243.01		0		Z	13.52	14.35		MRK 421		STD				
2455310.513565	12.992	0.0244		V	BCP		ENSEMBLE	144	1294PW	REDUCED KMAG= 14.523	0	1.216	Z				MARK 421	BAA-VSS	STD				
2455310.53800	12.97	0.01		V	RMU		Ensemble		CMC-14		0		Z				MARK 421	AAM	STD				
2455312.53300	12.95	0.01		V	RMU		Ensemble		CMC-14		0		Z				MRK 421	AAM	STD				
2455313.53000	12.97	0.01		V	RMU		Ensemble		CMC-14		0		Z				MRK 421	AAM	STD				
2455315.34028	13.0			Vis.	WKL		13.5	12.7	030901				Z				MRK 421		STD				
2455315.41528	12.95	0.01		CV	KSF	K	E	F	243.01		0		Z	13.52	14.35		MRK 421		STD				
2455316.52100	13.02	0.01		V	RMU		Ensemble		CMC-14		0		Z				MRK 421	AAM	STD				
2455318.51600	13.06	0.01		V	RMU		Ensemble		CMC-14		0		Z				MRK 421	AAM	STD				
2455320.433	13.0			Vis.	PYG		127-3		AAVSO 0897				Z				MARK 421		STD				
2455321.399	13			Vis.	HUR		C-3		TA810726	0			Z				Mark 421		STD				
2455322.76736	13.23	0.01		V	KSF	K	E	F	243.01		0	1.289	Z	13.52	14.35		MRK 421		STD				
2455326.35764	13.0			Vis.	WKL		12.7		030901				Z				MRK 421		STD				
2455326.460	13.2			Vis.	PYG		135+3		AAVSO 0897				Z				MARK 421		STD				
2455327.49100	12.96	0.01		V	RMU		Ensemble		CMC-14		0		Z				MRK 421	AAM	STD				
2455328.417	12.7			Vis.	HUR		V=C		TA810726	0			Z				Mark 421		STD				
2455332.47813	13.153	0.024		V	RMU		ENSEMBLE	STAR 1	100516		0		Z		14.319		MRK 421	AAM	STD				
2455333.450	13.0			Vis.	PYG		127-3		AAVSO 0897				Z				MARK 421		STD				
2455333.47728	12.984	0.077		V	RMU		ENSEMBLE	STAR 1	100516		0		Z		14.199		MARK 421	AAM	STD				
2455333.84097	13.16	0.01		V	KSF	K	E	F	243.01		0	2.587	Z	13.52	14.35		MRK 421		STD				
2455334.424	12.9			Vis.	HUR		C-2		TA810726	0			Z				Mark 421		STD				
2455335.46382	13.018	0.015		V	RMU		ENSEMBLE	STAR 1	100519		0		Z		14.221		MARK 421	AAM	STD				
2455337.44939	13.049	0.082		V	RMU		ENSEMBLE	STAR 1	100521		0		Z		14.206		MARK 421	AAM	STD				
2455339.43492	13.256	0.046		V	RMU		ENSEMBLE	STAR 1	100523		0		Z		14.199		MARK 421	AAM	STD				
2455340.447	13.1			Vis.	PYG	B	127-4		AAVSO 0897				Z				MARK 421		STD				
2455342.44600	13.115	0.030		V	RMU		ENSEMBLE	STAR 1	100527		0		Z		14.328		MARK 421	AAM	STD				
2455343.44169	13.061	0.110		V	RMU		ENSEMBLE	STAR 1	100528		0		Z		14.118		MARK 421	AAM	STD				
2455343.45319	12.880	0.198		R	RMU		ENSEMBLE	STAR 1	100528		0		Z		14.108		MARK 421	AAM	STD				
2455345.47164	13.080	0.171		V	RMU		ENSEMBLE	STAR 1	100529		0		Z		14.093		MARK 421	AAM	STD				
2455345.47971	13.103	0.203		R	RMU		ENSEMBLE	STAR 1	100529		0		Z		14.387		MARK 421	AAM	STD				
2455346.43813	13.016	0.052		V	RMU		ENSEMBLE	STAR 1	100530		0		Z		14.005		MARK 421	AAM	STD				
2455346.45328	12.645	0.089		R	RMU		ENSEMBLE	STAR 1	100530		0		Z		13.972		MARK 421	AAM	STD				
2455346.6826	13.0			Vis.	KRB		128	134	2036HCX				Z				MRK 421		STD				
2455347.43252	12.898	0.003		V	RMU		ENSEMBLE	STAR 1	100601		0		Z		14.260		MARK 421	AAM	STD				
2455347.433	12.9			Vis.	HUR		C-2		TA810726	0			Z				Mark 421		STD				
2455347.44054	12.703	0.207		R	RMU		ENSEMBLE	STAR 1	100601		0		Z		14.028		MARK 421	AAM	STD				
